address	kind	section	name	demangled
01e7ddf8	function	.text	TEXMGR_SetActiveTextureFromRenderTarget__FP12RenderTargetb	TEXMGR_SetActiveTextureFromRenderTarget(RenderTarget *, bool)
01e7f018	function	.text	float_to_k__Ff	float_to_k(float)
01e7ed90	function	.text	image_upload__FP13DLIB_DISPLISTP10PS2Textureii	image_upload(DLIB_DISPLIST *, PS2Texture *, int, int)
01e7e508	function	.text	TEXMGR_SetColorIndexWithColorTo__FP13SceGimPictureUiUiP29tTEXMGR_ALPHA_COLOR_TOLERANCE	TEXMGR_SetColorIndexWithColorTo(SceGimPicture *, unsigned int, unsigned int, tTEXMGR_ALPHA_COLOR_TOLERANCE *)
01e7e668	function	.text	TEXMGR_SwizzleTexture__FP13SceGimPicture	TEXMGR_SwizzleTexture(SceGimPicture *)
01e94fe0	function	.text	VRAM_Alloc__FUi12MEMAssetType	VRAM_Alloc(unsigned int, MEMAssetType)
01ed73d8	function	.text	sceOpen	sceOpen
01ed77e0	function	.text	sceLseek	sceLseek
01ed7a20	function	.text	sceRead	sceRead
01ed7668	function	.text	sceClose	sceClose
01e83380	function	.text	sceGimPictureLoadFile__FP13SceGimPicturePCvii	sceGimPictureLoadFile(SceGimPicture *, void const *, int, int)
01e83428	function	.text	sceGimPictureGetImage__FP13SceGimPicture	sceGimPictureGetImage(SceGimPicture *)
01e83458	function	.text	sceGimPictureGetImagePixels__FP13SceGimPictureii	sceGimPictureGetImagePixels(SceGimPicture *, int, int)
01e834c8	function	.text	sceGimPictureGetPalettePixels__FP13SceGimPictureii	sceGimPictureGetPalettePixels(SceGimPicture *, int, int)
01e8cfd8	function	.text	UTIL_32bitStringHash__FPCc	UTIL_32bitStringHash(char const *)
01e83440	function	.text	sceGimPictureGetPalette__FP13SceGimPicture	sceGimPictureGetPalette(SceGimPicture *)
01e8e1c0	function	.text	MEM_AddAssetUsage__F12MEMAssetTypeUi	MEM_AddAssetUsage(MEMAssetType, unsigned int)
01ef2d64	data	.data	VignetteTexture_Size	VignetteTexture_Size
01ef2d68	data	.data	g_VignetteHandle	g_VignetteHandle
01ef2d80	data	.data	g_RENDEREFFECT_SWIRLY_InvFalloff	g_RENDEREFFECT_SWIRLY_InvFalloff
01f70b20	data	.bss	g_Fog	g_Fog
01ef2dc4	data	.data	bloomColorVal	bloomColorVal
01ef2dc8	data	.data	bloomCompositeColor	bloomCompositeColor
01ef2dcc	data	.data	halfOffset	halfOffset
01ef2dd0	data	.data	halfOffset2	halfOffset2
01ef2dd8	data	.data	g_bDoBloom	g_bDoBloom
01e7f510	function	.text	BLOOM_Downsample__FP12RenderTargetT0	BLOOM_Downsample(RenderTarget *, RenderTarget *)
01ef2ddc	data	.data	g_UpscaleAlpha	g_UpscaleAlpha
01ef2de0	data	.data	upsampleXOff	upsampleXOff
01e7f798	function	.text	BLOOM_Upsample__FP12RenderTargetT0Ui	BLOOM_Upsample(RenderTarget *, RenderTarget *, unsigned int)
01ef2de8	data	.data	blurHalfOffset	blurHalfOffset
01e7f958	function	.text	BLOOM_BlurHV__FP12RenderTargetUi	BLOOM_BlurHV(RenderTarget *, unsigned int)
01e7fcf8	function	.text	DrawRenderTarget__FUiUiP12RenderTarget	DrawRenderTarget(unsigned int, unsigned int, RenderTarget *)
01ef2dec	data	.data	g_bShowBloom	g_bShowBloom
01ef2ded	data	.data	g_bBloomDoTexFlush	g_bBloomDoTexFlush
01ef2df4	data	.data	g_HDR_SubColor	g_HDR_SubColor
01ef2df8	data	.data	g_HDR_AccumColor	g_HDR_AccumColor
01ef2dfc	data	.data	g_HDR_UpscaleAlpha	g_HDR_UpscaleAlpha
01ef2e00	data	.data	g_HDR_showbuf	g_HDR_showbuf
01ef2e20	data	.data	VignetteTexture_Data	VignetteTexture_Data
01e81338	function	.text	DrawReferencedStripData__FUiP13WAVY_VERT_PS2	DrawReferencedStripData(unsigned int, WAVY_VERT_PS2 *)
01e822b0	function	.text	GenerateNewPube__FP4PUBEUiUif	GenerateNewPube(PUBE *, unsigned int, unsigned int, float)
01e82568	function	.text	JigglePube__FP4PUBE	JigglePube(PUBE *)
01e827e8	function	.text	DrawPube__FP4PUBE	DrawPube(PUBE *)
01e82810	function	.text	DrawVLINE__FP6VLINES	DrawVLINE(VLINES *)
01f749a0	data	.bss	g_PUBES	g_PUBES
01f75350	data	.bss	g_VLINES	g_VLINES
01f75160	data	.bss	g_MONSTERPUBE	g_MONSTERPUBE
01e830d0	function	.text	_GLOBAL_$I$ENGINE_rendereffect.cpp0meaaa	global constructors keyed to ENGINE_rendereffect.cpp0meaaa
01e95490	function	.text	VRAM_RenderFrom__FP12RenderTargetb	VRAM_RenderFrom(RenderTarget *, bool)
01e87808	function	.text	SYSTEM_SetBlendEnabled__Fb	SYSTEM_SetBlendEnabled(bool)
01e87748	function	.text	SYSTEM_SetBloomWrite__Fb	SYSTEM_SetBloomWrite(bool)
01e87820	function	.text	Draw2DLineStrip__FP4VEC3UiUi	Draw2DLineStrip(VEC3 *, unsigned int, unsigned int)
01e8d598	function	.text	UTIL_Draw2DLine__FP4VEC3UiUi	UTIL_Draw2DLine(VEC3 *, unsigned int, unsigned int)
01e830f0	function	.text	sceGimPictureCheckFileHeader__FPCvi	sceGimPictureCheckFileHeader(void const *, int)
01e83180	function	.text	sceGimPictureGetRootChunk__FPCvi	sceGimPictureGetRootChunk(void const *, int)
01e83148	function	.text	sceGimPictureGetChunk__FPCvii	sceGimPictureGetChunk(void const *, int, int)
01e831a0	function	.text	sceGimPictureFindChildChunk__FPC11SceGimChunkii	sceGimPictureFindChildChunk(SceGimChunk const *, int, int)
01e83210	function	.text	sceGimPictureReconfigure__FP13SceGimPicture	sceGimPictureReconfigure(SceGimPicture *)
01e83218	function	.text	sceGimPictureLoad__FP13SceGimPicturePC11SceGimChunk	sceGimPictureLoad(SceGimPicture *, SceGimChunk const *)
01ef7388	data	.data	_Q34scee3Psp2Gu$g_CurColorHack	scee::Psp::Gu::g_CurColorHack
01e835c8	function	.text	ClearStencil__Q34scee3Psp2GuUc	scee::Psp::Gu::ClearStencil(unsigned char)
01e835f0	function	.text	DepthRange__Q34scee3Psp2GuUsUs	scee::Psp::Gu::DepthRange(unsigned short, unsigned short)
01e837a0	function	.text	Scissor__Q34scee3Psp2GuUsUsUsUs	scee::Psp::Gu::Scissor(unsigned short, unsigned short, unsigned short, unsigned short)
01e869f8	function	.text	SYSTEM_UploadMatrix__F15PS2_MATRIX_SLOTP7MATRIX4	SYSTEM_UploadMatrix(PS2_MATRIX_SLOT, MATRIX4 *)
01f77940	data	.bss	_Q34scee3Psp3Gum$s_context	scee::Psp::Gum::s_context
01e86f58	function	.text	SYSTEM_ScreenMatrixIsDirty__Fv	SYSTEM_ScreenMatrixIsDirty(void)
01e86ea8	function	.text	SYSTEM_ThroughmodeMatrixIsDirty__Fv	SYSTEM_ThroughmodeMatrixIsDirty(void)
01ef7421	data	.data	g_SYSTEM_BlendEnabled	g_SYSTEM_BlendEnabled
01ef743c	data	.data	g_videoFormat	g_videoFormat
01ef7450	data	.data	scissor_giftag_textured	scissor_giftag_textured
01ef7470	data	.data	MICROCODE_TABLE	MICROCODE_TABLE
01ef74cc	data	.data	G_buffer_cache_size	G_buffer_cache_size
01ef74d0	data	.data	G_buffer_cache_ptr	G_buffer_cache_ptr
01e84d08	function	.text	AdjustDLISTSize__FUiPP6QWdataPUi	AdjustDLISTSize(unsigned int, QWdata **, unsigned int *)
01e865d8	function	.text	customGsSyncPath__FiUs	customGsSyncPath(int, unsigned short)
01e84df8	function	.text	UpdateBufferCacheState__Fv	UpdateBufferCacheState(void)
01e84f20	function	.text	SYSTEM_InitGSSettings__FP12RenderTargetT0bUiT2	SYSTEM_InitGSSettings(RenderTarget *, RenderTarget *, bool, unsigned int, bool)
01e85be8	function	.text	VsyncIntHand__Fi	VsyncIntHand(int)
01e85c10	function	.text	sceDisplayGetVcount__Fv	sceDisplayGetVcount(void)
01e85c20	function	.text	sceDisplayWaitVblankStart__Fv	sceDisplayWaitVblankStart(void)
01e85c68	function	.text	SYSTEM_LoadIOPModule__FPc	SYSTEM_LoadIOPModule(char *)
01e85e88	function	.text	UTIL_GS_WRITE_FIFO__FP11DLIB_GIFTAG	UTIL_GS_WRITE_FIFO(DLIB_GIFTAG *)
01f78e00	data	.bss	g_LastDListSize	g_LastDListSize
01ef74e8	data	.data	MatrixAddresses	MatrixAddresses
01f78c08	data	.bss	g_STATE	g_STATE
01e874b8	function	.text	SYSTEM_RefreshTestAndZStates__Fv	SYSTEM_RefreshTestAndZStates(void)
01e88068	function	.text	Signal__Q34scee3Psp2GuUs	scee::Psp::Gu::Signal(unsigned short)
01e88158	function	.text	sceKernelGetSystemTimeWide__Fv	sceKernelGetSystemTimeWide(void)
01e88218	function	.text	_GLOBAL_$I$ENGINE_UTIL_PS2System.cppBZdaaa	global constructors keyed to ENGINE_UTIL_PS2System.cppBZdaaa
01fd33b0	data	.bss	g_dlibBufferSize	g_dlibBufferSize
01ef86d0	data	.data	g_dlibBuffer	g_dlibBuffer
01e95670	function	.text	dlib_displist_init__FP13DLIB_DISPLISTP6QWdataUi	dlib_displist_init(DLIB_DISPLIST *, QWdata *, unsigned int)
01e95938	function	.text	dlib_displist_clear__FP13DLIB_DISPLIST	dlib_displist_clear(DLIB_DISPLIST *)
01e9dc28	function	.text	sceGsResetGraph	sceGsResetGraph
01e9deb0	function	.text	sceGsSetDefDBuff	sceGsSetDefDBuff
01e9ddc8	function	.text	sceGsPutDrawEnv	sceGsPutDrawEnv
01e97a88	function	.text	exit	exit
01eda478	function	.text	sceSifLoadModule	sceSifLoadModule
01ed9a48	function	.text	sceSifInitIopHeap	sceSifInitIopHeap
01ec73d8	function	.text	sceSdRemoteInit	sceSdRemoteInit
01e8e0f0	function	.text	MEM_InitializeMemory__Fv	MEM_InitializeMemory(void)
01e95098	function	.text	VRAM_Initialize__Fv	VRAM_Initialize(void)
01ed2600	function	.text	AddIntcHandler	AddIntcHandler
01ed3390	function	.text	EnableIntc	EnableIntc
01e97c40	function	.text	__muldi3	__muldi3
01e8df30	function	.text	STAT_CPU_DONE__Fv	STAT_CPU_DONE(void)
01e8e020	function	.text	STAT_EndFrame__Fv	STAT_EndFrame(void)
01e8df80	function	.text	STAT_GPU_DONE__FUi	STAT_GPU_DONE(unsigned int)
01e951b0	function	.text	VRAM_SwapFrameBuffers__Fb	VRAM_SwapFrameBuffers(bool)
01e8dff0	function	.text	STAT_BeginFrame__Fv	STAT_BeginFrame(void)
01e97ba8	function	.text	__floatdidf	__floatdidf
01e980b0	function	.text	dpadd	dpadd
01e98418	function	.text	dpdiv	dpdiv
01e97ab8	function	.text	__fixunsdfdi	__fixunsdfdi
01ef7538	data	.data	gENG_nResources	gENG_nResources
01f78e20	data	.bss	gENG_InstanceResources	gENG_InstanceResources
01e88cb0	function	.text	GDEMESH_GetFreeMeshResourceHandle__Fv	GDEMESH_GetFreeMeshResourceHandle(void)
01e88d18	function	.text	_GLOBAL_$I$ENGINE_gdemesh.cpp1heaaa	global constructors keyed to ENGINE_gdemesh.cpp1heaaa
01e88f18	function	.text	LIGHT_SetupLightsNearPoint__FPC4VEC314LIGHTING_MODELUiPC9NodeLight	LIGHT_SetupLightsNearPoint(VEC3 const *, LIGHTING_MODEL, unsigned int, NodeLight const *)
01e8c910	function	.text	MATERIAL_Activate__FPC12Material_PS2UiUib	MATERIAL_Activate(Material_PS2 const *, unsigned int, unsigned int, bool)
01e88ee0	function	.text	LIGHT_SetAmbient__FUi	LIGHT_SetAmbient(unsigned int)
01ef75dc	data	.data	g_LIGHT_MeshScaleValue	g_LIGHT_MeshScaleValue
01e88da0	function	.text	_GLOBAL_$I$ENGINE_alphasort.cppYFcaaa	global constructors keyed to ENGINE_alphasort.cppYFcaaa
01ef7584	data	.data	g_LIGHT_Ambient	g_LIGHT_Ambient
01ef758c	data	.data	G_ShadowBlobHandle	G_ShadowBlobHandle
01ef7590	data	.data	G_nDynamicPointLights	G_nDynamicPointLights
01ef7594	data	.data	G_nDynamicDirectionalLights	G_nDynamicDirectionalLights
01ef7598	data	.data	G_nDynamicSpotLights	G_nDynamicSpotLights
01ef759c	data	.data	g_pLightTransform	g_pLightTransform
01ef75cc	data	.data	g_LIGHTPacketBuffer	g_LIGHTPacketBuffer
01ef75d0	data	.data	g_LIGHTPacketPtr	g_LIGHTPacketPtr
01ef75d4	data	.data	g_LIGHTPacketBufferSpaceLeft	g_LIGHTPacketBufferSpaceLeft
01f7a850	data	.bss	g_LIGHTcntTag	g_LIGHTcntTag
01f79410	data	.bss	g_DynamicPointLights	g_DynamicPointLights
01e8a7a0	function	.text	LIGHT_SetupLightsNearPoint__FPC4VEC314LIGHTING_MODELUiPC9NodeLightUiPC16DirectionalLightUiPC10PointLight	LIGHT_SetupLightsNearPoint(VEC3 const *, LIGHTING_MODEL, unsigned int, NodeLight const *, unsigned int, DirectionalLight const *, unsigned int, PointLight const *)
01e88f58	function	.text	LIGHT_SetupLightsNearPoint__FPUiUiPC4VEC314LIGHTING_MODELUiPC9NodeLightUiPC16DirectionalLightUiPC10PointLight	LIGHT_SetupLightsNearPoint(unsigned int *, unsigned int, VEC3 const *, LIGHTING_MODEL, unsigned int, NodeLight const *, unsigned int, DirectionalLight const *, unsigned int, PointLight const *)
01e8a888	function	.text	_GLOBAL_$I$ENGINE_light.cppP6daaa	global constructors keyed to ENGINE_light.cppP6daaa
01e8fa30	function	.text	LOADER_LoadTexture__FUi14WAD_ASSET_TYPE	LOADER_LoadTexture(unsigned int, WAD_ASSET_TYPE)
01ef7630	data	.data	g_CurrentDynamicColor	g_CurrentDynamicColor
01ef7634	data	.data	g_CurrentAmbientColor	g_CurrentAmbientColor
01ef75e8	data	.data	g_pCurrentClipPlanes	g_pCurrentClipPlanes
01f7a880	data	.bss	g_viewMat	g_viewMat
01f7a940	data	.bss	g_WorldClipPlanes	g_WorldClipPlanes
01e8b698	function	.text	_GLOBAL_$I$ENGINE_DeferredRender.cppfKdaaa	global constructors keyed to ENGINE_DeferredRender.cppfKdaaa
01ef7604	data	.data	boneWorldMatrix	boneWorldMatrix
01f7aad0	data	.bss	g_anim_boneWorldMatrixBuffer	g_anim_boneWorldMatrixBuffer
01ef760c	data	.data	g_JointBufferSpaceUsedMax	g_JointBufferSpaceUsedMax
01ef7610	data	.data	g_JointBufferSpaceUsed	g_JointBufferSpaceUsed
01ef7614	data	.data	g_JointMatrixActiveBuffer	g_JointMatrixActiveBuffer
01ef7618	data	.data	g_JointMatrixBufferSize	g_JointMatrixBufferSize
01ef761c	data	.data	g_animLODLevel	g_animLODLevel
01f7cad0	data	.bss	boneComponents	boneComponents
01f7e2d4	data	.bss	g_pSkeletonInfo	g_pSkeletonInfo
01f7aa90	data	.bss	boneWorldMatrixIdent	boneWorldMatrixIdent
01f7e2d0	data	.bss	g_animSkeletonID	g_animSkeletonID
01f7e2f0	data	.bss	profNumSingleCltrs	profNumSingleCltrs
01f7e2f8	data	.bss	profNumCacheCltrs	profNumCacheCltrs
01f7e2f4	data	.bss	profNumSeekCltrs	profNumSeekCltrs
01f7e2ec	data	.bss	profNumSeeks	profNumSeeks
01f7e2e8	data	.bss	profNumBonesAnimated	profNumBonesAnimated
01e8bae8	function	.text	ANIM_CreateOutputMatrices__FP16GDE_SkeletonInfoP18GDE_BoneComponents	ANIM_CreateOutputMatrices(GDE_SkeletonInfo *, GDE_BoneComponents *)
01e8c060	function	.text	ANIM_AllocJointMatrices	ANIM_AllocJointMatrices
01e8c110	function	.text	_GLOBAL_$I$ENGINE_animation.cpp4Rdaaa	global constructors keyed to ENGINE_animation.cpp4Rdaaa
01e8c798	function	.text	_GLOBAL_$I$ENGINE_skinmesh.cpp0qeaaa	global constructors keyed to ENGINE_skinmesh.cpp0qeaaa
01ef763a	data	.data	g_MATERIAL_bIgnoreMatBloom	g_MATERIAL_bIgnoreMatBloom
01e8c7d0	function	.text	MATERIAL_RegisterForUpdate__FP12Material_PS2	MATERIAL_RegisterForUpdate(Material_PS2 *)
01e8cf08	function	.text	_GLOBAL_$I$ENGINE_material.cppQ6daaa	global constructors keyed to ENGINE_material.cppQ6daaa
01e8cf70	function	.text	_GLOBAL_$I$HUD_hudQueuedPrompter.cpp6ldaaa	global constructors keyed to HUD_hudQueuedPrompter.cpp6ldaaa
01ef7658	data	.data	sg_HudOffsetData	sg_HudOffsetData
01ef7938	data	.data	g_bTryAntialias	g_bTryAntialias
01e8e4c0	function	.text	HIT_fseek__FPii9SEEKPARAM	HIT_fseek(int *, int, SEEKPARAM)
01ef7940	data	.data	g_CPUTimeStart	g_CPUTimeStart
01ef7948	data	.data	g_GPUTimeStart	g_GPUTimeStart
01ef7950	data	.data	STAT_nFrames	STAT_nFrames
01ef7954	data	.data	STAT_nLastFrame	STAT_nLastFrame
01ef7958	data	.data	STAT_LastDListUsage	STAT_LastDListUsage
01ef795c	data	.data	STAT_MaxDListUsage	STAT_MaxDListUsage
01f7e4c0	data	.bss	STAT_CPUTimes	STAT_CPUTimes
01f7e540	data	.bss	STAT_GPUTimes	STAT_GPUTimes
01f7e440	data	.bss	STAT_FrameTimes	STAT_FrameTimes
01e8e0b0	function	.text	sceKernelMaxFreeMemSize__Fv	sceKernelMaxFreeMemSize(void)
01e8e0d0	function	.text	sceKernelTotalFreeMemSize__Fv	sceKernelTotalFreeMemSize(void)
01f7e5c0	data	.bss	g_GlobalContext	g_GlobalContext
01f7e678	data	.bss	g_text	g_text
01f7e638	data	.bss	g_eof	g_eof
01f7e658	data	.bss	g_err	g_err
01e8e5e0	function	.text	HIT_freadAsync__FPvUiUiPi	HIT_freadAsync(void *, unsigned int, unsigned int, int *)
01ed8770	function	.text	sceDopen	sceDopen
01ed89a0	function	.text	sceDread	sceDread
01ed8838	function	.text	sceDclose	sceDclose
01e8e6c0	function	.text	WAD_OffsetsToPointers__FP10WAD_HEADER	WAD_OffsetsToPointers(WAD_HEADER *)
01e8e7e0	function	.text	WAD_DecompCallback__FPUc	WAD_DecompCallback(unsigned char *)
01e8ece0	function	.text	WAD_Load__FPCcPP10WAD_HEADERPPUc	WAD_Load(char const *, WAD_HEADER **, unsigned char **)
01e8ed40	function	.text	WAD_Load__FPCcP10WAD_HEADER	WAD_Load(char const *, WAD_HEADER *)
01e8ee10	function	.text	WAD_FindAssetsBySignature__FUi14WAD_ASSET_TYPEP10WAD_HEADER	WAD_FindAssetsBySignature(unsigned int, WAD_ASSET_TYPE, WAD_HEADER *)
01e8ef10	function	.text	_GLOBAL_$I$SHARED_WAD_wadLoad.cppZ4daaa	global constructors keyed to SHARED_WAD_wadLoad.cppZ4daaa
01e8f5f0	function	.text	TJZIP_Decompress__FPUcT0UiPUiT0PFPUc_PUc	TJZIP_Decompress(unsigned char *, unsigned char *, unsigned int, unsigned int *, unsigned char *, unsigned char *(*)(unsigned char *))
01f212d0	data	.rodata	g_signatureTable	g_signatureTable
01ef798c	data	.data	g_pCallback	g_pCallback
01ef7990	data	.data	g_pCallbackAt	g_pCallbackAt
01e8f080	function	.text	TJZIP_ParseDictionaryCode__FPPUcT0PUi	TJZIP_ParseDictionaryCode(unsigned char **, unsigned char **, unsigned int *)
01e8f430	function	.text	TJZIP_ParseRawDataBlock__FPPUcT0PUi	TJZIP_ParseRawDataBlock(unsigned char **, unsigned char **, unsigned int *)
01e8f878	function	.text	_GLOBAL_$I$SHARED_tjzip.cppDreaaa	global constructors keyed to SHARED_tjzip.cppDreaaa
01e8f938	function	.text	_GLOBAL_$I$SYSTEMS_platformSysHigSys.cppW6daaa	global constructors keyed to SYSTEMS_platformSysHigSys.cppW6daaa
01e8f9a8	function	.text	_GLOBAL_$I$SYSTEMS_powerDownCbArray.cppyueaaa	global constructors keyed to SYSTEMS_powerDownCbArray.cppyueaaa
01e90140	function	.text	_GLOBAL_$I$SHARED_WAD_loader.cppy2daaa	global constructors keyed to SHARED_WAD_loader.cppy2daaa
01e904f0	function	.text	_GLOBAL_$I$SHARED_WAD_loadCharacter.cppzadaaa	global constructors keyed to SHARED_WAD_loadCharacter.cppzadaaa
01e98cb0	function	.text	__builtin_vec_new	__builtin_vec_new
01ef79b8	data	.data	block32	block32
01ef7a38	data	.data	columnWord32	columnWord32
01f7e700	data	.bss	gsmem	gsmem
01ef7a78	data	.data	block16	block16
01ef7af8	data	.data	columnWord16	columnWord16
01ef7b78	data	.data	columnHalf16	columnHalf16
01ef7bf8	data	.data	block8	block8
01ef7c78	data	.data	columnWord8	columnWord8
01ef7e78	data	.data	columnByte8	columnByte8
01ef7f78	data	.data	block4	block4
01ef7ff8	data	.data	columnWord4	columnWord4
01ef83f8	data	.data	columnByte4	columnByte4
01fbe700	data	.bss	boxes	boxes
01ef85fc	data	.data	higModuleSystemInitialized	higModuleSystemInitialized
01fbe790	data	.bss	modules	modules
01e913b0	function	.text	moduleThreadContainer__FPv	moduleThreadContainer(void *)
01e91600	function	.text	_GLOBAL_$I$LIBHIG_modulemgr.cppIteaaa	global constructors keyed to LIBHIG_modulemgr.cppIteaaa
01e9d808	function	.text	snDllLoaded	snDllLoaded
01ed2730	function	.text	DeleteThread	DeleteThread
01ed2770	function	.text	TerminateThread	TerminateThread
01e9d950	function	.text	snDllUnload	snDllUnload
01ef8600	data	.data	_higPs2Heap	_higPs2Heap
01fd0878	data	.bss	gPs2HeapBlocks	gPs2HeapBlocks
01fd0850	data	.bss	HIGPS2_HEAP_SIZE	HIGPS2_HEAP_SIZE
01fd0858	data	.bss	gPs2Heap	gPs2Heap
01e91aa8	function	.text	_GLOBAL_$I$CORE_higPs2Heap.cppNceaaa	global constructors keyed to CORE_higPs2Heap.cppNceaaa
01e91ce0	function	.text	GLOBALWAD_FindAssetsInWadBySignature__FP13WadLocationIDUi14WAD_ASSET_TYPE13WadLocationID	GLOBALWAD_FindAssetsInWadBySignature(WadLocationID *, unsigned int, WAD_ASSET_TYPE, WadLocationID)
01e92218	function	.text	GLOBALWAD_LoadTransitionWad__Fv	GLOBALWAD_LoadTransitionWad(void)
01e91ef0	function	.text	GLOBALWAD_CopyAndFix__FP15WAD_FILE_HEADERRP15WAD_FILE_HEADERPvUiRUi	GLOBALWAD_CopyAndFix(WAD_FILE_HEADER *, WAD_FILE_HEADER *&, void *, unsigned int, unsigned int &)
01e920b0	function	.text	GLOBALWAD_SplitWadToIOP__FP10WAD_HEADERPvUiRUi	GLOBALWAD_SplitWadToIOP(WAD_HEADER *, void *, unsigned int, unsigned int &)
01e92750	function	.text	_GLOBAL_$I$SHARED_WAD_globalWad.cppLfeaaa	global constructors keyed to SHARED_WAD_globalWad.cppLfeaaa
01e92780	function	.text	SND_DMAtoIOP__FPvT0Ui	SND_DMAtoIOP(void *, void *, unsigned int)
01ed2cc0	function	.text	sceSifDmaStat	sceSifDmaStat
01ef8650	data	.data	g_IOP_Buffer	g_IOP_Buffer
01e93de0	function	.text	SND_ResetSoundTimeStamps__FPUi	SND_ResetSoundTimeStamps(unsigned int *)
01ef862c	data	.data	g_VagWadBuffer	g_VagWadBuffer
01ef8630	data	.data	g_VagWadEntries	g_VagWadEntries
01ef8634	data	.data	g_VagWadEntryCount	g_VagWadEntryCount
01ef8638	data	.data	g_VAGWADLOC	g_VAGWADLOC
01ef863c	data	.data	g_music_volume	g_music_volume
01ef8640	data	.data	g_vo_volume	g_vo_volume
01ef8648	data	.data	g_soundOutputMode	g_soundOutputMode
01ef8654	data	.data	g_SoundCtrl	g_SoundCtrl
01e92a20	function	.text	SND_Init__Fv	SND_Init(void)
01fd19c8	data	.bss	gSounds	gSounds
01e92dc8	function	.text	SND_Shutdown__Fv	SND_Shutdown(void)
01e92eb0	function	.text	SND_UpdateStandard__Fv	SND_UpdateStandard(void)
01e93090	function	.text	SND_Update__FPC7MATRIX4T0	SND_Update(MATRIX4 const *, MATRIX4 const *)
01ef865c	data	.data	g_SoundsPaused	g_SoundsPaused
01e93aa0	function	.text	SND_IsPlaying__FPC14SND_Positional	SND_IsPlaying(SND_Positional const *)
01e93e40	function	.text	SND_FindVag__FPCc	SND_FindVag(char const *)
01fd3000	data	.bss	g_AtracInstances	g_AtracInstances
01e941d8	function	.text	SND_IsATRACPaused__FP13ATRACInstance	SND_IsATRACPaused(ATRACInstance *)
01e94fc0	function	.text	_GLOBAL_$I$ENGINE_SndScream.cppK2daaa	global constructors keyed to ENGINE_SndScream.cppK2daaa
01ed5240	function	.text	sceSifSetDma	sceSifSetDma
01e96060	function	.text	VID_InitBink__Fv	VID_InitBink(void)
01e96150	function	.text	snd_StartSoundSystemEx	snd_StartSoundSystemEx
01e97840	function	.text	snd_PreAllocReverbWorkArea	snd_PreAllocReverbWorkArea
01e97598	function	.text	snd_InitVAGStreamingEx	snd_InitVAGStreamingEx
01ed9ad0	function	.text	sceSifAllocIopHeap	sceSifAllocIopHeap
01e96ab0	function	.text	snd_SetPlaybackMode	snd_SetPlaybackMode
01e96a70	function	.text	snd_SetMasterVolume	snd_SetMasterVolume
01e96ca8	function	.text	snd_PauseAllSoundsInGroup	snd_PauseAllSoundsInGroup
01e96c78	function	.text	snd_StopAllSounds	snd_StopAllSounds
01e96cd8	function	.text	snd_SoundIsStillPlaying_CB	snd_SoundIsStillPlaying_CB
01e96bd8	function	.text	snd_SetSFXGlobalReg	snd_SetSFXGlobalReg
01e96b20	function	.text	snd_PlaySoundVolPanPMPB_CB	snd_PlaySoundVolPanPMPB_CB
01e96b80	function	.text	snd_StopSound	snd_StopSound
01e96c18	function	.text	snd_PauseSound	snd_PauseSound
01e96c48	function	.text	snd_ContinueSound	snd_ContinueSound
01e968c8	function	.text	snd_BankLoadFromIOP_CB	snd_BankLoadFromIOP_CB
01e97908	function	.text	snd_GetLastLoadError	snd_GetLastLoadError
01e96a10	function	.text	snd_ResolveBankXREFS	snd_ResolveBankXREFS
01e96798	function	.text	snd_BankLoadFromEE_CB	snd_BankLoadFromEE_CB
01e96d08	function	.text	snd_SetSoundVolPan	snd_SetSoundVolPan
01e97680	function	.text	snd_PlayVAGStreamByLocEx_CB	snd_PlayVAGStreamByLocEx_CB
01e96d78	function	.text	snd_SetSoundParams_A	snd_SetSoundParams_A
01e950e0	function	.text	VRAM_InitGraphics__Fv	VRAM_InitGraphics(void)
01e956e0	function	.text	dlib_init__Fv	dlib_init(void)
01e957b8	function	.text	dlib_displist_send_dma__FP13DLIB_DISPLISTi	dlib_displist_send_dma(DLIB_DISPLIST *, int)
01e959e0	function	.text	dlib_displist_cnt_giftag_begin__FP13DLIB_DISPLISTG11DLIB_GIFTAG	dlib_displist_cnt_giftag_begin(DLIB_DISPLIST *, DLIB_GIFTAG)
01ef86e0	data	.data	registerGifTag	registerGifTag
01e95e38	function	.text	dlib_displist_cnt_unpack_begin__FP13DLIB_DISPLISTii	dlib_displist_cnt_unpack_begin(DLIB_DISPLIST *, int, int)
01e95e78	function	.text	dlib_displist_cnt_unpack_end__FP13DLIB_DISPLIST	dlib_displist_cnt_unpack_end(DLIB_DISPLIST *)
01e95f30	function	.text	dlib_displist_data_unpack_begin__FP13DLIB_DISPLISTii	dlib_displist_data_unpack_begin(DLIB_DISPLIST *, int, int)
01e95f78	function	.text	dlib_displist_data_unpack_end__FP13DLIB_DISPLIST	dlib_displist_data_unpack_end(DLIB_DISPLIST *)
01ef8704	data	.data	bink_iop_addr	bink_iop_addr
01e96130	function	.text	_GLOBAL_$I$CORE_videoPlayer_App.cppuXdaaa	global constructors keyed to CORE_videoPlayer_App.cppuXdaaa
01eb1238	function	.text	RAD_IOPMemoryAmount	RAD_IOPMemoryAmount
01eb0860	function	.text	RAD_IOPStartUp	RAD_IOPStartUp
01eb1400	function	.text	RAD_IOPHardwareVolumes	RAD_IOPHardwareVolumes
